Project Name,Ecological Site ID,Plot ID,Plot Key,Latitude_NAD83,Longitude_NAD83,Date Established,Date Visited,Bare Soil Pct,Foliar Cover Pct,Gap Cover 25 to 50 Pct,Gap Cover 51 to 100 Pct,Gap Cover 101 to 200 Pct,Gap Cover 200 Plus Pct,Gap Cover 25 Plus Pct,Sagebrush Cover Pct Any Hit,Average Woody Height cm,Average Herbaceous Height cm,Average NonSagebrush Shrub Height cm,Soil Stability All,Soil Stability Protected,Soil Stability Unprotected,Noxious Perennial Forb Cover Pct Any Hit,Noxious Annual Forb Cover Pct Any Hit,Noxious Perennial Grass Cover Pct Any Hit,Noxious Annual Grass Cover Pct Any Hit,Noxious Annual Forb Grass Cover Pct Any Hit,Noxious Perennial Forb Grass Cover Pct Any Hit,Noxious Succulent Cover Pct Any Hit,Noxious Shrub Cover Pct Any Hit,Noxious SubShrub Cover Pct Any Hit,Noxious Tree Cover Pct Any Hit,Number Noxious Plant Species,NonNoxious Perennial Forb Cover Pct Any Hit,NonNoxious Annual Forb Cover Pct Any Hit,NonNoxious Perennial Grass Cover Pct Any Hit,NonNoxious Annual Grass Cover Pct Any Hit,NonNoxious Annual Forb Grass Cover Pct Any Hit,NonNoxious Perennial Forb Grass Cover Pct Any Hit,NonNoxious Succulent Cover Pct Any Hit,NonNoxious Shrub Cover Pct Any Hit,NonNoxious SubShrub Cover Pct Any Hit,NonNoxious Tree Cover Pct Any Hit,Average NonNoxious Perennial Grass Height cm,Average Noxious Perennial Grass Height cm,DateLoadedInDb,Primary Key,Number NonNoxious Plant Species,Average Perennial Grass Height cm,Noxious Perennial Grass Cover Pct First Hit,Noxious Shrub Cover Pct First Hit,Total Litter Cover Pct First Hit,Noxious SubShrub Cover Pct First Hit,Noxious Succulent Cover Pct First Hit,Noxious Tree Cover Pct First Hit,Vagrant Lichen Cover Pct First Hit,Embedded Litter Cover Pct First Hit,Rock Cover Pct First Hit,Woody Litter Cover Pct First Hit,NonNoxious Annual Grass Cover Pct First Hit,NonNoxious Tree Cover Pct First Hit,Cyanobacteria Cover Pct First Hit,NonNoxious SubShrub Cover Pct First Hit,Water Cover Pct First Hit,Herbaceous Litter Cover Pct First Hit,NonNoxious Perennial Forb Cover Pct First Hit,Deposited Soil Cover Pct First Hit,NonNoxious Perennial Grass Cover Pct First Hit,Noxious Annual Forb Cover Pct First Hit,NonNoxious Annual Forb Cover Pct First Hit,Lichen Cover Pct First Hit,NonNoxious Shrub Cover Pct First Hit,Sagebrush Cover Pct First Hit,Noxious Perennial Forb Cover Pct First Hit,Noxious Annual Grass Cover Pct First Hit,NonNoxious Succulent Cover Pct First Hit,RH Rills,RH Water Flow Patterns,RH Bare Ground,RH Gullies,RH Wind Scoured Areas,RH Litter Movement,RH Soil Surface Resistance Erosion,RH Soil Surface Loss Degradation,RH Compaction,RH Functional Structure Group,RH Dead Dying Plant Parts,RH Litter Amount,RH Annual Production,RH Invasive Plants,RH Reproductive Capability Perennial,RH Comments Soil Site Stability,RH Comments Hydrologic Function,RH Comments Biotic Integrity,NonNoxious Plant Cover Pct Any Hit,Ecological Site Name,County,State,Sagebrush Cover Live Pct Any Hit,Average Sagebrush Live Height cm,Average Sagebrush Height cm,Sagebrush Shape Live Columnar Count,Sagebrush Shape Live Spread Count,Sagebrush Shape All Column Count,Sagebrush Shape All Spread Count,Sagebrush Shape Live Predominant,Sagebrush Shape All Predominant,Perennial Grass Cover Pct Any Hit,Perennial Forb Cover Pct Any Hit,AH_PerenForbGrassCover,Average Perennial Grass Forb Height cm,Average Perennial Forb Height cm,Shrub Cover Pct Any Hit,NonSagebrush Shrub Cover Pct Any Hit,Preferred Forb Species,Preferred Forb Cover Pct Any Hit,Number Preferred Forb Species,Annual Grass Cover Pct Any Hit,Grass Cover Pct Any Hit,Forb Cover Pct Any Hit,Tall Perennial Grass Cover Pct Any Hit,Short Perennial Grass Cover Pct Any Hit,Tall Perennial Grass Species,Short Perennial Grass Species,Average Tall Perennial Grass Height cm,Average Short Perennial Grass Height cm,Average Grass Height cm,Average Forb Height cm,Sagebrush Species,Noxious Cover Pct Any Hit,Noxious Species,Moss Cover Pct First Hit,Duff Cover Pct First Hit,DBKey,RH Pedestals Terracettes,RH Plant Community Composition,RH Biotic Integrity,RH Hydrologic Function,RH Soil Site Stability,AH_WoodyLitterCover,AH_HerbLitterCover,AH_TotalLitterCover,Purpose,PurposeFlag,Design,DesignFlag,Hgt_Shrub_Avg,x,y
New Mexico Taos FO 2017,R036XB007NM,MAL-175,1.71E+15,36.84529002,-105.8940271,6/5/2017,6/5/2017,20,34,11.04,28.84,21.82666667,0,61.70666667,0,19.36842105,13.25,17.5,2.05555556,2.6,1.84615385,0,0,0,0,0,0,0,0,0,0,2,0,0,18,0,0,18,0,5.33333333,15.33333333,0,13.77272727,,9/1/2017,17060610220215362017-09-01,18,13.77272727,0,0,20,0,0,0,0,0,26,0,0,0,0,15.33333333,0,20,0,0,13.33333333,0,0,0,5.33333333,0,0,0,0,NS,ME,ME,NS,NS,SM,ME,M,NS,ME,M,M,,M,ME,Soil stability ratings are lower than expected for site; bare ground/water flow patterns in excess and pedestals more common than expected from reference.,Grasses far less abundant than expected and very poorly distributed across site; incapable assisting with infiltration and retention.,Reproductive capability is reduced. Evidence of reproduction was expected and not present. Site does not appear to be hospitable for expected plant community.,34,,Taos,NM,0,,,,,,,,,18,0,18,13.77272727,,5.33333333,5.33333333,,0,0,0,18,0,3.33333333,14,ELEL5,BOGR2; MUTO2,13.83333333,11.63636364,13.77272727,7.5,,0,BASC5; SATR12,0,0,NM_TaosFO_LUP_2017_5-3b_01.mdb,ME,ME,M,ME,M,0,39.33333333,39.33333333,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,17.5,-11788070.29,4417564.922
New Mexico Taos FO 2017,R036XB007NM,WINTER-151,1.71E+15,36.84989502,-105.8937831,6/6/2017,6/6/2017,17.33333333,43.33333333,16.76,24.70666667,14.76,3.88,60.10666667,0,16.95454545,9.5,10.5,2.72222222,3.44444444,2,0,0.66666667,0,0,0.66666667,0,0,0,0,0,1,0,0,21.33333333,0,0,21.33333333,0,4,20.66666667,0,9.65217391,,9/1/2017,17060707363037992017-09-01,13,9.65217391,0,0,11.33333333,0,0,0,0,0,28,0,0,0,0,20.66666667,0,11.33333333,0,0,19.33333333,0.66666667,0,0,2.66666667,0,0,0,0,NS,M,SM,NS,NS,NS,M,,NS,M,M,SM,,SM,M,Water flow patterns are long and highly connected. Soil stability is reduced.,Soil stability is reduced.  Water flow patterns are showing evidence of poor infiltration.  Infiltration is reduced due to adverse changes in plant community.,Vigor and cover of plant communities is significantly reduced from reference.,42.66666667,,Taos,NM,0,,,,,,,,,21.33333333,0,21.33333333,9.625,9,4,4,,0,0,0,21.33333333,0.66666667,6.66666667,14.66666667,ELEL5,BOGR2; MUTO2,14.14285714,7.6875,9.65217391,8.33333333,,0.66666667,SATR12,0,0,NM_TaosFO_LUP_2017_5-3b_01.mdb,M,M,M,M,SM,0,27.33333333,27.33333333,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,10.5,-11788043.12,4418205.518
New Mexico Taos FO 2017,R036XB007NM,STONE-297,1.71E+15,36.80253003,-105.8420331,9/13/2017,9/13/2017,17.33333333,40.66666667,27.34666667,17.34666667,4.45333333,0,49.14666667,0.66666667,11.17857143,14.54545455,10.53846154,5.11111111,5.30769231,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,25.33333333,0,0,25.33333333,0,14.66666667,1.33333333,0,14.54545455,,9/1/2017,17091410195677322017-09-01,10,14.54545455,0,0,26,0,0,0,2.66666667,0,13.33333333,0,0,0,0,1.33333333,0,26,0,0,25.33333333,0,0,0,14,0.66666667,0,0,0,NS,SM,SM,NS,NS,NS,NS,NS,NS,M,NS,M,,NS,NS,,,,40.66666667,,Taos,NM,0.66666667,19.5,19.5,,,,,,,25.33333333,0,25.33333333,14.54545455,,14.66666667,14.66666667,,0,0,0,25.33333333,0,8.66666667,17.33333333,ELEL5,BOGR2; MUTO2,13.4,15.5,14.54545455,,ARTR2; ARFR4,0,,0,0,NM_TaosFO_LUP_2017_5-3b_01.mdb,SM,NS,NS,NS,NS,0,47.33333333,47.33333333,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,10.53846154,-11782282.34,4411618.473
New Mexico Taos FO 2017, UNKNOWN,MAL-176,1.71E+15,36.74047804,-105.8627641,9/13/2017,9/13/2017,25.33333333,51.33333333,7.69333333,17.96,13.28,12.17333333,51.10666667,24,50.45833333,21.33333333,21.5,3.72222222,4.4,2.875,0,0,0,0,0,0,0,0,0,0,0,4,0,30,0,0,32,0,29.33333333,0.66666667,0,21.20689655,,9/1/2017,17091413594923142017-09-01,23,21.20689655,0,0,10.66666667,0,0,0,0,0,12.66666667,0.66666667,0,0,0,0.66666667,0,10,1.33333333,0,20,0,0,0,29.33333333,24,0,0,0,,,,,,,,,,,,,,,,,,,51.33333333,,Taos,NM,18.66666667,70.36363636,56.25,,,,,,,30,4,32,21.33333333,25,29.33333333,6,,0,0,0,30,4,0.66666667,9.33333333,ELEL5; ACHY,BOGR2,33,15.6,21.20689655,25,ARTR2; ARFR4,0,,0,0,NM_TaosFO_LUP_2017_5-3b_01.mdb,,,,,,2.66666667,38.66666667,40,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,50.45833333,-11784590.1,4402995.069
New Mexico Taos FO 2017,R036XB006NM,WINTER-153,1.71E+15,36.968488,-105.7754901,9/18/2017,9/18/2017,41.33333333,32,9.52,30.30666667,22.17333333,2.88,64.88,8,13.36,13.58823529,13.76470588,3.83333333,4.85714286,3.18181818,0,0,0,0,0,0,0,0,0,0,0,0,0,12.66666667,0,0,12.66666667,0,13.33333333,10,0,13.58823529,,9/1/2017,17091910505696272017-09-01,12,13.58823529,0,0,14.66666667,0,0,0,0,0,12,0.66666667,0,0,0,10,0,14,0,0,10.66666667,0,0,0,11.33333333,7.33333333,0,0,0,NS,M,M,NS,NS,NS,NS,NS,NS,SM,NS,NS,,NS,SM,Evidence of lack of soil stability.,Lack of proper plant community function to aid with proper infiltration and hydrologic function.,,32,,Taos,NM,7.33333333,12.5,12.5,,,,,,,12.66666667,0,12.66666667,13.58823529,,13.33333333,13.33333333,,0,0,0,12.66666667,0,5.33333333,6,ELEL5,MUTO2; BOGR2,13.64285714,12.5,13.58823529,,ARFR4,0,,0,0,NM_TaosFO_LUP_2017_5-3b_01.mdb,M,M,NS,SM,SM,0.66666667,28.66666667,29.33333333,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,13.76470588,-11774874.81,4434716.163
New Mexico Taos FO 2017,R036XB006NM,STONE-296,1.71E+15,36.91351001,-105.7675981,9/18/2017,9/18/2017,31.33333333,57.33333333,13.45333333,13.73333333,3.61333333,0,30.8,5.33333333,18.625,16.78571429,22.5,2.61111111,3.14285714,2.27272727,0,0,0,0,0,0,0,0,0,0,0,0,0,42.66666667,0,0,42.66666667,0,2.66666667,16.66666667,0,16.78571429,,9/1/2017,17091914201555792017-09-01,12,16.78571429,0,0,8,0,0,0,0,0,3.33333333,0.66666667,0,0,0,15.33333333,0,7.33333333,0,0,39.33333333,0,0,0,2.66666667,5.33333333,0,0,0,,,,,,,,,,,,,,,,,,,57.33333333,,Taos,NM,4,14.5,19,,,,,,,42.66666667,0,42.66666667,16.78571429,,2.66666667,2.66666667,,0,0,0,42.66666667,0,0.66666667,37.33333333,ELEL5,BOGR2; MUTO2,,14.7,16.78571429,,ARFR4,0,,0,0,NM_TaosFO_LUP_2017_5-3b_01.mdb,,,,,,0.66666667,25.33333333,25.33333333,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,22.5,-11773996.27,4427058.876
New Mexico Taos FO 2017,F036XA001NM,East Montoso (south) 01,1.71E+15,36.67001804,-105.7357231,7/4/2017,7/4/2017,22.66666667,46,5.72,10.29333333,14.48,20.94666667,51.44,29.33333333,123.2105263,16.875,,3.66666667,4.72727273,2,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,8,0,29.33333333,0,17.33333333,16.875,,9/1/2017,17070915162747992017-09-01,21,16.875,0,0,24.66666667,0,0,0,0,0,6,5.33333333,0,16.66666667,0,0,0,19.33333333,0,0,6,0,0,0,23.33333333,23.33333333,0,0,0,,,,,,,,,,,,,,,,,,,46,,Taos,NM,21.33333333,75,66.73333333,,,,,,,8,0,8,16.875,,29.33333333,0,,0,0,0,8,0,2,6,ELEL5; ACHY; POPR,BOGR2,21,16.28571429,16.875,,ARTR2,0,VETH; MAVU,0.66666667,0,NM_TaosFO_LUP_2017_5-3b_01.mdb,,,,,,9.33333333,58,59.33333333,Fuels,Treatment Effectiveness,Targeted,Randomly located but targeted sampling date,66.73333333,-11770447.97,4393211.648
New Mexico Taos FO 2017,R036XB018NM,STONE-295,1.71E+15,36.69081504,-105.7948991,7/3/2017,7/3/2017,10.66666667,69.33333333,12.4,16.14666667,3.52,0,32.06666667,14,41.69230769,26.27586207,24,1.33333333,1.42857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55.33333333,0,0,55.33333333,0,13.33333333,12,0,26.89285714,,9/1/2017,17071011421315072017-09-01,24,26.89285714,0,0,11.33333333,0,0,0,0,0,8.66666667,4,0,0,0,10.66666667,0,7.33333333,0,0,48,0,0,0,10.66666667,11.33333333,0,0,0,NS,NS,NS,NS,NS,NS,M,NS,NS,M,M,SM,,NS,NS,,,"Decadence is much higher than expected for site, and plant community has been altered from reference.",69.33333333,,Taos,NM,8,48.5,53.4,,,,,,,55.33333333,0,55.33333333,26.27586207,9,13.33333333,0.66666667,,0,0,0,55.33333333,0,26.66666667,31.33333333,ELEL5; HECO26,BOGR2; MUTO2,29.55,19.71428571,26.89285714,9,ARFR4; ARTR2,0,,0,0,NM_TaosFO_LUP_2017_5-3b_01.mdb,NS,NS,M,NS,NS,7.33333333,22,29.33333333,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,57.21428571,-11777035.41,4396098.393
New Mexico Taos FO 2017,R036XB006NM,Guadalupe Mid 04,1.71E+15,36.77393402,-105.6677791,7/16/2017,7/16/2017,11.33333333,61.33333333,16.76,12.98666667,0,0,29.74666667,16.66666667,23.36363636,16.78571429,22.125,1.61111111,2.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36.66666667,0,0,36.66666667,0,30,4,0,16.78571429,,9/1/2017,17071714324152072017-09-01,13,16.78571429,0,0,23.33333333,0,0,0,0,0,4,8.66666667,0,0,0,4,0,14.66666667,0,0,28.66666667,0,0,0,28.66666667,16.66666667,0,0,0,NS,M,NS,NS,NS,M,M,NS,NS,M,NS,M,,NS,NS,Evidence of soil loss and decrease in stability.,"Water is pooling, carrying ltter. Site seems to have poor infiltration and retention.",Extremely high litter amount.,61.33333333,,Taos,NM,15.33333333,28.72727273,26.66666667,,,,,,,36.66666667,0,36.66666667,16.78571429,,30,13.33333333,,0,0,0,36.66666667,0,11.33333333,21.33333333,ELEL5; SPCR,BOGR2,16.92307692,7.66666667,16.78571429,,ARTR2,0,,0,0,NM_TaosFO_LUP_2017_5-3b_01.mdb,SM,NS,SM,SM,SM,17.33333333,40,55.33333333,Fuels,Treatment Effectiveness,Targeted,Randomly located but targeted sampling date,24.85,-11762884.47,4407643.602
New Mexico Taos FO 2017,R048AY005NM,Guadalupe Bowl 04,1.71E+15,36.73479303,-105.6477581,7/17/2017,7/17/2017,4,36.66666667,2.61333333,5.26666667,11.02666667,26.34666667,45.25333333,0,684.6666667,19.33333333,,5.66666667,6,5.25,0,0,0,0,0,0,0,0,0,0,3,2.66666667,0,3.33333333,0,0,6,0,0,0.66666667,30,26.5,,9/1/2017,17071808193336222017-09-01,28,26.5,0,0,52.66666667,0,0,0,0,0,5.33333333,10.66666667,0,30,0,0.66666667,0,42,2.66666667,0,3.33333333,0,0,0,0,0,0,0,0,NS,NS,NS,NS,NS,M,NS,NS,NS,ME,NS,ME,,SM,NS,,,Plant community represents a departure from what is expected according to reference sheet.,36.66666667,,Taos,NM,0,,,,,,,,,3.33333333,2.66666667,6,20.57142857,12.66666667,0,0,,0,0,0,3.33333333,2.66666667,0,0,ELEL5; FEAR2; KOMA,,17.5,,26.5,13.6,ARTR2,0,CIAR4; SATR12; VETH,0,1.33333333,NM_TaosFO_LUP_2017_5-3b_01.mdb,NS,NS,SM,NS,NS,14,82,84,Fuels,Treatment Effectiveness,Targeted,Randomly located but targeted sampling date,,-11760655.75,4402205.371
New Mexico Taos FO 2017,R036XB018NM,Unallotted-01,1.71E+12,36.64482505,-105.7663881,7/5/2017,7/5/2017,19.33333333,37.33333333,7.37333333,12.58666667,17.84,14.88,52.68,23.33333333,68.35294118,15.5,,2.5,4.28571429,1.36363636,0,0,0,0,0,0,0,0,0,0,2,0,0,12.66666667,0,0,12.66666667,0,23.33333333,2.66666667,0.66666667,15.86666667,,9/1/2017,17070913481372017-09-01,14,15.86666667,0,0,17.33333333,0,0,0,0,0,26,3.33333333,0,0.66666667,0,2.66666667,0,14,0,0,10.66666667,0,0,0,23.33333333,23.33333333,0,0,0,NS,M,SM,NS,NS,M,SM,SM,NS,M,SM,SM,,M,M,"Evidence of unstable soils, not resilient against precipitation events.",Hydrologic function decreased by changes to vegetative community. Poor infiltration leading to overland flow and pooling.,Plant community significantly departed from what is expected from reference.,37.33333333,,Taos,NM,16.66666667,85.3,76.53846154,,,,,,,12.66666667,0,12.66666667,15.5,10,23.33333333,0,,0,0,0,12.66666667,0,0.66666667,12,ELEL5,BOGR2,22,15.42857143,15.86666667,10,ARTR2; ARTR4,0,MAVU; SATR12,0,0,NM_TaosFO_LUP_2017_5-3b_01.mdb,M,M,M,SM,SM,8,33.33333333,38,Range,Treatment Effectiveness,Targeted,Randomly located within Allotment,76.53846154,-11773861.58,4389715.758
New Mexico Taos FO 2017,R036XB006NM,Guadalupe (south) 05,1.71E+15,36.74016603,-105.6646371,7/17/2017,7/17/2017,23.33333333,54,6.97333333,11.13333333,17.73333333,0,35.84,11.33333333,32.88888889,23.75862069,,2.66666667,2.57142857,2.72727273,0,0,0,0,0,0,0,0,0,0,0,0,0,46.66666667,0,0,46.66666667,0,11.33333333,0,0,23.75862069,,9/1/2017,17071813025057332017-09-01,10,23.75862069,0,0,22.66666667,0,0,0,0,0,0,4,0,0,0,0,0,18.66666667,0,0,42.66666667,0,0,0,11.33333333,11.33333333,0,0,0,SM,SM,NS,NS,NS,NS,M,NS,NS,SM,NS,M,,NS,NS,,Soil stability and poor distribution of grasses indicates decrease in hydrologic function.,,54,,Taos,NM,10.66666667,36,32.88888889,,,,,,,46.66666667,0,46.66666667,23.75862069,,11.33333333,0,,0,0,0,46.66666667,0,1.33333333,32.66666667,ELEL5; ACHY,BOGR2,39,11.5,23.75862069,,ARTR2,0,,0,0,NM_TaosFO_LUP_2017_5-3b_01.mdb,SM,M,NS,SM,NS,6,45.33333333,48,Fuels,Treatment Effectiveness,Targeted,Randomly located but targeted sampling date,32.88888889,-11762534.71,4402951.728
New Mexico Taos FO 2017, UNKNOWN,Little Atencio Place 01,1.71E+15,36.86838002,-105.9134541,7/7/2017,7/7/2017,8,71.33333333,12.22666667,16.28,3.72,0,32.22666667,0,21.45833333,27.19230769,21.45833333,3.05555556,3.8,2.76923077,0,0,0,0,0,0,0,0,0,0,1,0,0,47.33333333,0,0,47.33333333,0,34.66666667,0,0,27.19230769,,9/1/2017,17071910420139392017-09-01,15,27.19230769,0,0,2.66666667,0,0,0,0,0,17.33333333,0,0,0,0,0,0,2.66666667,0,0,38.66666667,0,0,0,32.66666667,0,0,0,0,,,,,,,,,,,,,,,,,,,71.33333333,,Taos,NM,0,,,,,,,,,47.33333333,0,47.33333333,27.19230769,,34.66666667,34.66666667,,0,0,0,47.33333333,0,33.33333333,16,ELEL5,BOGR2; MUTO2; ARPU9,27.61904762,25.4,27.19230769,,,0,SATR12,0.66666667,0,NM_TaosFO_LUP_2017_5-3b_01.mdb,,,,,,0,40.66666667,40.66666667,Range,Allotment Monitoring,Targeted,Randomly located within Allotment,21.45833333,-11790232.89,4420777.332
New Mexico Taos FO 2017,R048AY005NM,MTN-201,1.71E+15,36.71687703,-105.6742611,7/19/2017,7/19/2017,5.33333333,50,5.38666667,15.84,12.54666667,13.61333333,47.38666667,0,267.2631579,16.4,14,4.61111111,5.33333333,3.88888889,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,13.33333333,0.66666667,0,0,38,15.89473684,,9/1/2017,17072010044989272017-09-01,29,15.89473684,0,0,15.33333333,0,0,0,0,0,26,8.66666667,0,38,0,0,0,6.66666667,1.33333333,0,10,0,0,0,0,0,0,0,0.66666667,NS,NS,NS,NS,NS,NS,NS,NS,NS,SM,M,M,,NS,NS,,,,50,,Taos,NM,0,,,,,,,,,12,2,13.33333333,15.89473684,,0,0,,0,0,0,12,2,2,10,ACHY; ELEL5; HECO26; KOMA,BOGR2,17.42857143,15,15.89473684,26,ARTR2,0,,0,3.33333333,NM_TaosFO_LUP_2017_5-3b_01.mdb,NS,SM,NS,NS,NS,11.33333333,43.33333333,52,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,14,-11763606.05,4399717.054
New Mexico Taos FO 2017, UNKNOWN,East San Antone 01,1.71E+14,36.85105303,-105.9793551,7/24/2017,7/24/2017,5.33333333,71.33333333,13.61333333,8.46666667,3.70666667,0,25.78666667,62,30.96666667,26.55555556,,2.94444444,3.5,2.25,0,0,0,0,0,0,0,0,0,0,0,4.66666667,0,10,0,0,14,0.66666667,62,1.33333333,0,30.33333333,,9/1/2017,1707251035167822017-09-01,27,30.33333333,0,0,8,0,0,0,0,0,15.33333333,3.33333333,0,0,0,0.66666667,0,4.66666667,4,0,7.33333333,0,0,0,58,58,0,0,0.66666667,,,,,,,,,,,,,,,,,,,71.33333333,,Rio Arriba,NM,48.66666667,31.32142857,31.27586207,,,,,,,10,4.66666667,14,26.55555556,7.66666667,62,0,,0,0,0,10,4.66666667,4,2.66666667,ACHY; ELEL5,BOGR2; POSE,28.6,26,30.33333333,7.66666667,ARFR4; ARNO4,0,,0,0,NM_TaosFO_LUP_2017_5-3b_01.mdb,,,,,,4,44.66666667,48.66666667,Range,Allotment Monitoring,Targeted,Randomly located within Allotment,31.27586207,-11797568.96,4418366.613
New Mexico Taos FO 2017,R048AY005NM,MTN-200,1.71E+15,36.82820003,-106.0203171,7/25/2017,7/25/2017,8,55.33333333,14.50666667,13.56,1.77333333,0,29.84,1.33333333,16.05882353,23.26666667,,3.55555556,4.625,2.7,0,0,0,0,0,0,0,0,0,0,1,4,0,42.66666667,0,0,44.66666667,0,0.66666667,12,0,23.37931034,,9/1/2017,17072609573643012017-09-01,31,23.37931034,0,0,4.66666667,0,0,0,0,0,32,0,0,0,0,11.33333333,0,4.66666667,4,0,39.33333333,0,0,0,0.66666667,1.33333333,0,0,0,NS,SM,NS,NS,NS,NS,NS,NS,NS,M,NS,NS,,SM,NS,,,,55.33333333,,Rio Arriba,NM,1.33333333,10.33333333,10.33333333,,,,,,,42.66666667,4,44.66666667,23.26666667,20,0.66666667,0.66666667,,0,0,0,42.66666667,4,1.33333333,26.66666667,ELEL5,BOGR2; POSE,18.5,20.71428571,23.37931034,20,ARFR4,0,CIAR4,0,0,NM_TaosFO_LUP_2017_5-3b_01.mdb,NS,NS,NS,NS,NS,0,19.33333333,19.33333333,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,,-11802128.83,4415187.89
New Mexico Taos FO 2017,R036XB007NM,De La Cruz 01,1.71E+15,36.80240004,-106.067221,7/25/2017,7/25/2017,16.66666667,61.33333333,11.4,11.05333333,3.21333333,0,25.66666667,39.33333333,22.7,24.55172414,,3.27777778,3.6,3.15384615,0,0,0,0,0,0,0,0,0,0,0,10,0,14.66666667,0,0,22.66666667,0.66666667,39.33333333,0.66666667,0,28,,9/1/2017,17072615063040362017-09-01,28,28,0,0,16.66666667,0,0,0,0,0,5.33333333,2,0,0,0,0.66666667,0,14.66666667,4.66666667,0,13.33333333,0,0,0,35.33333333,35.33333333,0,0,0.66666667,NS,SM,NS,NS,NS,SM,NS,NS,NS,M,NS,NS,,NS,NS,,,,61.33333333,,Taos,NM,34,22.55555556,22.44827586,,,,,,,14.66666667,10,22.66666667,27.66666667,26.83333333,39.33333333,0,,0,0,0,14.66666667,10,4.66666667,8.66666667,ELEL5; SPCR; KOMA,BOGR2; POSE; MUTO2,32.14285714,27.2,28,26.83333333,ARNO4,0,,0,0,NM_TaosFO_LUP_2017_5-3b_01.mdb,M,NS,NS,NS,NS,2.66666667,57.33333333,60,Range,Allotment Monitoring,Targeted,Randomly located within Allotment,22.44827586,-11807350.15,4411600.399
New Mexico Taos FO 2017, UNKNOWN,Cerro del Aire (south) 02,1.71E+15,36.68936805,-105.8985241,7/27/2017,7/27/2017,14.66666667,59.33333333,9.76,15.38666667,1.4,4.14666667,30.69333333,24.66666667,95.36,22.07692308,20.66666667,4.05555556,4.46153846,3,0,0,0,0,0,0,0,0,0,0,0,1.33333333,0,30,0,0,30,0,30.66666667,0,18.66666667,22.07692308,,9/1/2017,17072811430761332017-09-01,33,22.07692308,0,0,24.66666667,0,0,0,0,0,1.33333333,6.66666667,0,18.66666667,0,0,0,18,0.66666667,0,12,0,0,0,28,23.33333333,0,0,0,,,,,,,,,,,,,,,,,,,59.33333333,,Taos,NM,20.66666667,62,53.28571429,,,,,,,30,1.33333333,30,22.07692308,,30.66666667,6.66666667,,0,0,0,30,1.33333333,4.66666667,22.66666667,HECO26; ACHY; FEAR2; ACSC11; ELEL5,POSE; BOGR2,23.5,23.5,22.07692308,,ARTR2,0,,0,0,NM_TaosFO_LUP_2017_5-3b_01.mdb,,,,,,14,62.66666667,73.33333333,Fuels,Treatment Effectiveness,Targeted,Randomly located but targeted sampling date,43.5,-11788570.89,4395897.517
New  Mexico Taos FO 2018,R036XB006NM,WINTER-156,1.81E+15,36.942793,-105.905778,6/25/2018,6/25/2018,18,46,20.92,11.21333333,1.34666667,0,33.48,0,14.52631579,19.36666667,14.77777778,2.94444444,3.25,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,40.66666667,0,0,40.66666667,0,16,0.66666667,0,19.36666667,,9/1/2018,18062808284271532018-09-01,11,19.36666667,0,0,13.33333333,0,0,0,0,0,22.66666667,0,0,0,0,0.66666667,0,13.33333333,0,0,35.33333333,0,0,0,10,0,0,0,0,,,,,,,,,,,,,,,,,,,46,,Rio Arriba,NM,0,,,,,,,,,40.66666667,0,40.66666667,19.36666667,,16,16,,0,0,0,40.66666667,0,14.66666667,27.33333333,ELEL5,BOGR2; MUTO2,18.18181818,20.05263158,19.36666667,,,0,,0,0,NM_TaosFO_LUP_2018_5-3b_01.mdb,,,,,,0,26.66666667,26.66666667,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,14.77777778,-11789378.39,4431136.697
